conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry,empathy
hit:6324_conv:12649,anticipating,i got madden today i cant wait to play it,i got madden today_comma_ i cant wait to play,Oh cool_comma_ for what console?,1,0.0020934176,0.012369948,0.98553663,0.022110581,0.69295394,0.28493547,0,0,2,0.0855,-0.08,-0.2795,0.51,-0.062,0.196,9,5,6.95389462634921e-05,0.0004155863716732,1.28426936498727e-05,6.02312356932089e-05,0.0002115498355124,0.0027866889722645,0.996199190616608,0.0001498941564932,9.43928316701204e-05,anxious,nostalgic,1,1
hit:6324_conv:12649,anticipating,i got madden today i cant wait to play it,ps4_comma_ do you play?,Yes_comma_ but for Xbox one.,2,0.07520785,0.86646384,0.05832823,0.02379648,0.7655449,0.21065862,0,0,0,0.624,0.53,-0.284,0.084,-0.416,-0.26,4,5,0.0004955171025358,8.76443518791348e-05,0.0001027968755806,0.000651130976621,0.0019465975929051,0.107216350734234,0.0081937750801444,0.0004767861973959,0.880829393863678,excited,anticipating,0,1
hit:11897_conv:23795,hopeful,i have hope for the future,i have a lot of hope for the future. i am going to get married soon_comma_ and everything is going to be amazing!,That is awesome! It is so good that you have such a positive outlook on everything.,1,0.0011065095,0.0062089567,0.9926845,0.0014417621,0.0065862457,0.99197197,1,0,0,0.52325,-0.0485,0.29,0.8535,0.15,0.4525,23,16,0.0004242522409185,0.998045563697815,0.0005006195860914,0.0003136680752504,6.93874826538377e-05,3.33950920321513e-05,7.29893290554173e-05,0.0004817571607418,5.8263074606657e-05,hopeful,proud,1,2
hit:11897_conv:23795,hopeful,i have hope for the future,is not it? i do not see negative things in life_comma_ i try to always look at the bright side.,I think you have the perfect outlook. I hope I can strive to maintain something like that as well.,2,0.026279055,0.22885436,0.74486655,0.003435265,0.06644242,0.9301224,1,0,0,0.189,-0.143,-0.0125,0.539333333333333,-0.0982222222222222,0.280222222222222,20,19,0.0004608574381563,0.270228862762451,0.0211081188172102,0.703166902065277,0.0022322856821119,0.0003288833540864,0.0003482707834336,0.0001255472016055,0.0020002257078886,nostalgic,hopeful,1,2
hit:10237_conv:20474,content,Seeing animals sleeping is calming_comma_,Seeing animals sleep is very relaxing,I have never felt that way myself. What do you find relaxing about watching animals sleep?,1,0.0038369768,0.058932208,0.9372309,0.4236801,0.49194518,0.0843747,0,0,2,0.396,-0.495333333333333,-0.115333333333333,0.356571428571429,-0.316285714285714,-0.004,6,16,6.44668398308568e-05,7.53573622205295e-05,3.66511631000321e-05,1.61042789841304e-05,0.0001740065345074,0.0005237119621597,0.998855352401733,9.45274296100251e-05,0.0001597987720742,content,content,1,1
hit:10237_conv:20474,content,Seeing animals sleeping is calming_comma_,I do not know_comma_ I guess I am just tired,I suppose when you feel tired_comma_ anything can feel relaxing,2,0.8790488,0.1128967,0.008054574,0.03485596,0.34821823,0.61692584,0,0,0,0.1,-0.1555,-0.0635,0.2536,-0.1916,-0.1176,10,10,0.0035830442793667,0.0277580004185438,0.0008223247132264,0.411625534296036,0.0003420740540605,0.0115259243175387,0.381465286016464,0.0008926147711463,0.161985158920288,terrified,content,1,1
hit:5051_conv:10103,surprised,Got on the scale today. I've only been on a diet 2 weeks and I'm down 17 pounds.,Got on the scale today. I have only been on a diet 2 weeks and I am down 17 pounds.,That is great news. Have you also been working out?,1,0.042027835,0.55976355,0.3982086,0.0012400303,0.02459866,0.97416127,0,0,2,0.0257142857142857,-0.377714285714286,-0.146285714285714,0.554,0.22,0.330666666666667,20,10,7.39386086934246e-05,0.0022004870697856,3.84289232897572e-05,2.2337928385241e-05,9.34157360461541e-05,0.0005104712909087,0.996841907501221,8.9243141701445e-05,0.0001298535789828,content,hopeful,0,2
hit:5051_conv:10103,surprised,Got on the scale today. I've only been on a diet 2 weeks and I'm down 17 pounds.,Not really. I average 10 miles a day walking at work but did that when I was fat as well. I cut out all processed foods and drinks.,Has it been easy or hard to do that?,2,0.124464236,0.72344816,0.15208755,0.17624508,0.78217536,0.041579593,0,0,2,0.239333333333333,-0.164222222222222,-0.0084444444444444,0.224666666666667,-0.0333333333333333,0.0166666666666667,28,9,4.37339695054106e-05,6.73249669489451e-05,2.35588686336996e-05,2.60788565356052e-05,0.0001001159762381,0.0002012203767662,0.999290227890015,0.0001809960376704,6.66786436340772e-05,disappointed,hopeful,1,2
hit:11938_conv:23877,excited,i go on vacation,i go on vacation tomorrow! i cannot wait!,I know you have really been looking forward to this. Where did you decide on going?,1,0.0023887914,0.008280709,0.9893305,0.0064126686,0.19988368,0.7937037,1,0,2,0.183,-0.2625,-0.1435,0.5255,-0.149,0.451,8,16,0.0013354611583054,0.0002483917342033,7.56782901589759e-05,2.70779146376299e-05,9.98304967652075e-05,8.06805983302183e-05,0.997361958026886,0.0001336600689683,0.0006371912313625,excited,hopeful,1,1
hit:11938_conv:23877,excited,i go on vacation,i am going to cozumel mexico,My niece went there and loved it. Are you flying in or taking a cruise?,2,0.0062521985,0.6453714,0.3483764,0.0015419545,0.04008063,0.95837736,0,2,2,0.0,0.0,0.0,0.6575,-0.09,0.1805,6,15,5.00794922118075e-05,5.35588878847193e-05,4.1767030779738e-05,4.79767368233297e-05,0.0005195357371121,0.0003038820577785,0.998843193054199,5.21405236213468e-05,8.77332931850106e-05,anxious,surprised,0,1
hit:10110_conv:20220,terrified,I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside_comma_ but it was my wife home early! I was certainly shaken.,Oh I was so shaking in my boots. I was sitting outside on my patio and saw a shadowy figure inside my house!,What was it? Did everything turn out alright?,1,0.31989053,0.47647622,0.2036333,0.015253044,0.6202153,0.3645317,0,0,1,-0.0724444444444445,-0.184222222222222,-0.111777777777778,0.062,-0.204,-0.036,23,8,7.41121330065653e-05,3.74487608496565e-05,4.21481199737173e-05,2.48010783252539e-05,0.0002425612037768,0.002109563909471,0.99655020236969,0.0002773236483335,0.0006417472031898,terrified,impressed,1,2
hit:10110_conv:20220,terrified,I was sitting on my patio just earlier and I saw a bunch of movement inside of my house. I freaked out immediately and ran inside_comma_ but it was my wife home early! I was certainly shaken.,At first_comma_ I jumped and ran in because I certainly was not expecting visitors. But it was my wife! She was home from work early!,Phew! I am glad that is all it was.,2,0.10184655,0.41345885,0.48469457,0.0029178876,0.031052317,0.9660298,1,0,0,0.406857142857143,-0.0574285714285714,0.101428571428571,0.469,0.189,0.042,25,9,0.0009916374692693,0.016506876796484,4.35827278124634e-05,5.55124352104031e-05,0.0002679220633581,6.39245336060412e-05,0.0002006199647439,0.0005445700953714,0.981325268745422,surprised,grateful,1,2
hit:11562_conv:23125,afraid,With all the climate change happening in the word_comma_ I don't know what's going to happen where I live_comma_ specially since i live near the coast,With all the climate change happening in the word_comma_ I do not know what is going to happen where I live_comma_ specially since i live near the coast,It is very scary! I live near the coast too! I do not know if my home will still be here in 50 years.,1,0.7409782,0.24082945,0.018192431,0.91486806,0.07730852,0.007823526,0,2,0,0.435636363636364,-0.0330909090909091,0.171090909090909,0.274,-0.0213333333333333,0.108666666666667,28,24,0.401098340749741,0.594918310642242,0.0011246639769524,0.000615517841652,0.0001710015640128,0.0002228601224487,0.0001936814660439,0.0007483443478122,0.0009073500987142,terrified,afraid,1,3
hit:11562_conv:23125,afraid,With all the climate change happening in the word_comma_ I don't know what's going to happen where I live_comma_ specially since i live near the coast,Exactly or even before that! Are yo planning to move?,No_comma_ I am not. I am hopeful that the deniers will start to come to their senses and maybe we can slow the warming of the earth.,2,0.036616497,0.88206804,0.08131546,0.110083446,0.5150088,0.3749077,0,0,0,0.55,0.109,0.375,0.292285714285714,-0.328285714285714,0.0151428571428572,10,27,0.0004032608121633,9.62007470661774e-05,7.74867949075997e-05,0.0001082490125554,0.0006729351589456,0.995349764823914,0.0029894127510488,6.83911857777275e-05,0.0002341916697332,excited,hopeful,0,3
hit:11662_conv:23325,ashamed,I was running in the park and I slipped on a banana peel and fell.,I was running in the park_comma_ I slipped on a banana peel and fell.,oh no thats embarrassing. did anyone see?,1,0.61670285,0.36035806,0.022939106,0.9498885,0.044648807,0.005462731,0,0,2,0.1408,-0.1428,-0.3496,-0.139,0.078,-0.463,14,7,2.86873673758237e-05,6.1988590459805e-05,1.92727220564848e-05,2.66670922428602e-05,7.93502695159987e-05,0.000155948131578,0.999263346195221,0.000119829273899,0.0002448819577693,embarrassed,embarrassed,0,1
hit:11662_conv:23325,ashamed,I was running in the park and I slipped on a banana peel and fell.,Oh yes. There were a lot of people in the park. I am a cry baby so I started to cry.,i am sorry to hear that! are you ok?,2,0.81126696,0.15644655,0.032286484,0.5807903,0.36436936,0.05484039,2,0,0,0.018,-0.141,-0.250333333333333,0.166,-0.209,-0.344,21,9,0.0002579748397693,0.000295298610581,4.21381373598706e-05,0.0001168279050034,0.992199957370758,0.0002038747043116,0.0064764595590531,0.0003550956607796,5.2360202971613e-05,sad,lonely,1,1
hit:4054_conv:8108,surprised,My boyfriend gifted me an iPad one year for our anniversary. I did not expect something so lavish at all.,One year for our anniversary_comma_ an iPad showed up at my office. My boyfriend had ordered it and timed it so arrived on our exact anniversary. I did not expect it at all!,Dang really! Sounds like you have a boyfriend that likes to shower you with presents.,1,0.21434918,0.35880652,0.42684436,0.19056956,0.401186,0.40824443,0,0,0,0.31,-0.07425,0.08725,0.466857142857143,-0.156,-0.0285714285714286,33,15,0.00059352919925,0.997861444950104,0.0001392556878272,0.0006952241528779,6.4174979343079e-05,6.42516533844173e-05,7.54663997213356e-05,0.0003941795730497,0.0001124692789744,surprised,angry,1,2
hit:4054_conv:8108,surprised,My boyfriend gifted me an iPad one year for our anniversary. I did not expect something so lavish at all.,"He is generous yeah but I would not call it ""showering."" He is just good about knowing what I need!",That means that he is always listening and paying attention to you!,2,0.031003358,0.20651223,0.76248443,0.0032336626,0.1484434,0.8483229,1,0,0,0.456,-0.0853333333333333,0.0623333333333333,0.18,0.066,0.394,20,12,0.0003351577324792,0.956950187683106,0.000116715367767,0.0004040696076117,0.0007345736376009,0.0001013064465951,0.0004007137322332,0.0346300415694714,0.0063273343257606,proud,disgusted,1,2
hit:7435_conv:14870,disgusted,I saw a giant flying roach on the front porch.,I saw a giant flying roach on the front porch.,How big was it?,1,0.12104078,0.6652,0.21375918,0.06103659,0.85338944,0.085574016,0,0,2,0.0656666666666667,0.0776666666666667,0.149,0.604,0.176,0.624,10,4,4.4205578888068e-05,5.36990810360294e-05,1.78934533323627e-05,3.20737744914368e-05,0.0002071997296297,0.0003318423696327,0.999069154262543,7.33707784092985e-05,0.0001705313334241,disgusted,impressed,1,1
hit:7435_conv:14870,disgusted,I saw a giant flying roach on the front porch.,More than an inch long.,That,2,0.113393955,0.7836013,0.10300473,0.25255036,0.4972045,0.25024518,0,0,1,0.022,-0.32,-0.157,0.0,0.0,0.0,5,1,0.0005776436883024,0.994900047779083,0.0005107646575197,0.0020648480858653,9.52365226112306e-05,3.22152918670327e-05,0.0001757933205226,0.0015457683475688,9.76429364527576e-05,content,surprised,0,1
hit:7435_conv:14870,disgusted,I saw a giant flying roach on the front porch.,That?,That must have been so scary_comma_ did you kill him?,3,0.21631502,0.6640155,0.11966948,0.8943321,0.10008011,0.005587806,0,0,2,0.0,0.0,0.0,-0.652,0.516666666666667,0.136666666666667,1,10,3.76222014892846e-05,0.000167028963915,1.57583945110673e-05,2.98051527352072e-05,8.80787847563624e-05,0.0003441099834162,0.999136865139008,4.20455107814632e-05,0.0001387198426527,embarrassed,terrified,0,1
hit:7435_conv:14870,disgusted,I saw a giant flying roach on the front porch.,He scurried off before I had a chance :(,That is awful he might be in your house.,4,0.8781275,0.113981254,0.007891319,0.9212725,0.0731654,0.0055622053,0,0,0,0.666,0.102,0.05,-0.352,-0.079,-0.017,9,9,0.0011752021964639,0.493553102016449,0.0007665089215151,0.0001236026146216,0.0006459058495238,0.0001147992225014,0.0005763339577242,0.502390086650848,0.0006544944480992,jealous,afraid,0,1
hit:5901_conv:11803,trusting,We were going to a pumpkin patch and I allowed my sister in law to drive my car.,I was going to a pumpkin patch with my sister in law_comma_ and I let her drive my car.,That sounds like fun! What happened?,1,0.012084143,0.5494776,0.43843833,0.0045795348,0.041143127,0.9542773,0,0,1,0.274857142857143,-0.148285714285714,0.01,0.601333333333333,0.212666666666667,0.0073333333333333,19,6,0.0005238036392256,0.288582623004913,0.0001780423626769,0.0003769809554796,0.0006455414113588,0.0004462263314053,0.70761638879776,0.0013915626332163,0.000238901382545,sentimental,excited,0,1
hit:5901_conv:11803,trusting,We were going to a pumpkin patch and I allowed my sister in law to drive my car.,I was not feeling good so she drove_comma_ but she drives kind of fast. Usually I do not let anyone drive my car.,Yeah- I understand that. I do not let anyone drive my car_comma_ either. I hope everything worked out okay!,2,0.74103826,0.23343822,0.025523484,0.074154936,0.4297204,0.49612463,1,2,0,0.405777777777778,-0.0435555555555556,0.127777777777778,0.406,-0.0828,0.1608,23,19,0.0013141118688508,0.0007981947273947,0.0032226510811597,0.994023382663727,0.0001816013100324,0.0001669675984885,0.000113372792839,3.62964419764467e-05,0.0001434629666619,angry,hopeful,1,1
hit:5544_conv:11088,joyful,I felt this way after the birth of my son.,I was so excited when I held my son for the first time.,I bet. That is a special moment,1,0.0013072575,0.008058907,0.99063385,0.004465139,0.0748353,0.9206996,0,0,0,0.4645,0.042,0.317,0.222,0.156666666666667,0.114,13,7,0.0030726559925824,0.904507100582123,0.0853352621197701,0.0003738222294487,0.0001627688907319,0.0002880714018829,0.0003018472925759,0.0054264008067548,0.000531930301804,joyful,anticipating,1,3
hit:5544_conv:11088,joyful,I felt this way after the birth of my son.,It really was_comma_ like no other moment.,What did you name him?,2,0.056386724,0.4202219,0.52339137,0.0981773,0.8495551,0.052267615,0,0,2,0.196666666666667,-0.321333333333333,-0.190666666666667,0.146,-0.4,-0.17,7,5,6.64183899061754e-05,5.5291999160545e-05,3.63862563972361e-05,1.53478249558248e-05,0.0001396891311742,0.0007488948758691,0.998274207115173,0.0002525651652831,0.0004111998423468,sentimental,caring,1,3
hit:5544_conv:11088,joyful,I felt this way after the birth of my son.,Knox.,That is so cute. I have a son named Ethan,3,0.14910947,0.6359865,0.21490405,0.0013038204,0.01744682,0.9812494,0,2,0,0.0,0.0,0.0,0.5155,-0.161,0.1325,1,10,0.0015928534558042,0.954988777637482,0.0011518460232764,9.96983289951459e-05,0.0004369491070974,5.28999698872212e-05,0.0002233955601695,0.0407849922776222,0.0006684591062366,terrified,sentimental,0,3
